"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";Peso;Alto;Ancho;Profundidad;Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca
notas-autoadhesivas-76x102x100-h-util-of;"Notas Autoadhesivas 76x102x100 H Util Of";"Facultad > Notas y Notas Autoadhesivas, Oficina > Notas y Notas Autoadhesivas";;;;;;;65.34;;0.06;1.00;7.60;10.20;130;100697;7,79477E+12;SI;NO;;;;;utilof
notas-autoadhesivas-rayadas-70x74x100h-memofix;"Notas Autoadhesivas Rayadas 70x74x100H Memofix";"Facultad > Notas y Notas Autoadhesivas, Oficina > Notas y Notas Autoadhesivas";;;;;;;67.20;;0.04;1.00;7.40;7.40;112;101546;7,79811E+12;SI;NO;;;;;memofix
notas-autoadhesivas-127x74x100h-rayadas-memofix;"Notas Autoadhesivas 127x74x100H rayadas Memofix";"Facultad > Notas y Notas Autoadhesivas, Oficina > Notas y Notas Autoadhesivas";;;;;;;126.00;;0.06;1.00;7.50;12.50;48;101548;7,79811E+12;SI;NO;;;;;memofix
notas-auto-adhesivas-pastel-75x75x400h;"Notas Auto adhesivas Pastel 75x75x400H";"Facultad > Notas y Notas Autoadhesivas, Mundo Pastel, Oficina > Notas y Notas Autoadhesivas";;;;;;;198.00;;0.17;4.00;7.50;7.50;28;101046;;SI;NO;;;;;infonotes
notas-autoadhesivas-kores-spring-75x75x450h;"Notas Autoadhesivas Kores Spring 75x75x450H";"Facultad > Notas y Notas Autoadhesivas, Oficina > Notas y Notas Autoadhesivas";;;;;;;348.00;;0.18;4.30;7.50;7.50;12;101431;9,0238E+12;SI;NO;;;;;kores
notas-autoadhesivas-kores-spring-50x50x400-fluor;"Notas Autoadhesivas Kores Spring 50x50x400 Fluor";"Facultad > Notas y Notas Autoadhesivas, Oficina > Notas y Notas Autoadhesivas";;;;;;;252.00;;0.08;4.00;5.00;5.00;50;101325;9,0238E+12;SI;NO;;;;;kores
notas-auto-adhesivas-pastel-mini-50x50x250h;"Notas Auto adhesivas Pastel mini 50x50x250H";"Mundo Pastel, Facultad > Notas y Notas Autoadhesivas, Oficina > Notas y Notas Autoadhesivas";;;;;;;105.00;;0.05;2.30;5.00;5.00;92;101333;7,79477E+12;SI;NO;;;;;utilof
marcadores-candy-pop-flair-x-24-u;"Marcadores Candy Pop Flair x 24 u";"Facultad > Marcadores > Al Agua, Oficina > Marcadores > Al Agua, Escolar > Fibras\, Marcadores y Resaltadores";;;;;;;1,400.00;;0.22;2.50;18.50;21.50;;14201;71641153134;SI;NO;;;;;"paper mate"
resaltador-pastel-pelikan;"Resaltador Pastel Pelikan";"Facultad > Resaltadores, Mundo Pastel, Oficina > Resaltadores, Escolar > Fibras\, Marcadores y Resaltadores";Color;menta;;;;;39.60;;0.02;2.00;3.00;11.00;88;14139;;SI;NO;;pastel;;;pelikan
resaltador-pastel-pelikan;;;Color;durazno;;;;;39.60;;0.02;2.00;3.00;11.00;63;14138;;;;;;;;
resaltador-pastel-pelikan;;;Color;lavanda;;;;;39.60;;0.02;2.00;3.00;11.00;78;14140;;;;;;;;
resaltador-pastel-pelikan;;;Color;aqua;;;;;39.60;;0.02;2.00;3.00;11.00;63;14225;;;;;;;;
carpeta-c-fuelle-tipo-portafolio-a4-sabonis-c-manija;"Carpeta c/ fuelle tipo Portafolio A4 Sabonis c/ manija";"Facultad > Carpetas > Carpeta con Folio, Oficina > Carpetas > Carpeta con Folio";Color;Azul;;;;;335.23;;0.31;3.50;25.50;32.50;3;62192;;SI;NO;;;;;sabonis
carpeta-c-fuelle-tipo-portafolio-a4-sabonis-c-manija;;;Color;Púrpura;;;;;335.23;;0.31;3.50;25.50;32.50;3;62192;;;;;;;;
carpeta-c-fuelle-tipo-portafolio-a4-sabonis-c-manija;;;Color;Rojo;;;;;335.23;;0.31;3.50;25.50;32.50;3;62192;;;;;;;;
carpeta-c-fuelle-tipo-portafolio-a4-sabonis-c-manija;;;Color;Verde;;;;;335.23;;0.31;3.50;25.50;32.50;3;62192;;;;;;;;
carpeta-c-fuelle-tipo-portafolio-a4-sabonis-c-manija;;;Color;Negro;;;;;335.23;;0.31;3.50;25.50;32.50;3;62192;;;;;;;;
carpeta-c-fuelle-tipo-portafolio-a4-sabonis-c-manija;;;Color;celeste;;;;;335.23;;0.31;3.50;25.50;32.50;3;62192;;;;;;;;
carpeta-c-fuelle-tipo-portafolio-a4-sabonis-c-manija;;;Color;Rosa;;;;;335.23;;0.31;3.50;25.50;32.50;3;62192;;;;;;;;
organizador-de-escritorio-olife-s899;"Organizador de Escritorio OLIFE S899";"Facultad > Organizador Escritorio, Oficina > Organizador de Escritorio";;;;;;;695.00;;0.46;17.00;19.00;24.00;5;101699;4,71985E+12;SI;NO;;;;;olife
organizador-de-escritorio-olife-s898;"Organizador de Escritorio OLife S898";"Facultad > Organizador Escritorio, Oficina > Organizador de Escritorio";;;;;;;720.00;;0.53;12.50;18.30;22.50;25;101703;4,71985E+12;SI;NO;;;;;OLIFE
calculadora-electronica-12-digitos-cifra;"Calculadora Electrónica 12 dígitos Cifra";"Oficina > Calculadora";;;;;;;15,358.20;;1.14;9.50;23.00;39.00;1;220147;7,79683E+12;SI;SI;;;;;cifra
cinta-de-papel-auca;"Cinta de Papel Auca";"Oficina > Cinta Adhesiva";Medidas;12x50;;;;;60.00;;0.06;1.50;11.50;11.50;161;300039;;SI;NO;;;;;auca
cinta-de-papel-auca;;;Medidas;18x50;;;;;88.00;;0.09;2.00;11.00;11.00;212;300040;;;;;;;;
cinta-de-papel-auca;;;Medidas;24x50;;;;;115.00;;0.11;2.50;11.50;11.50;128;300063;;;;;;;;
cinta-de-papel-auca;;;Medidas;36x50;;;;;173.00;;0.16;3.80;11.50;11.50;72;300015;;;;;;;;
cinta-de-papel-auca;;;Medidas;48x50;;;;;230.00;;0.21;5.00;11.00;11.00;128;300023;;;;;;;;
sharpies-cosmicos-x-5-u;"Sharpies Cósmicos x 5 u";"Oficina > Marcadores > Indelebles, Facultad > Marcadores";;;;;;;402.00;;0.06;1.50;12.00;19.30;33;14305;71641155121;SI;NO;;;;;sharpie
fibras-sharpie-x-16-cosmicos-punta-fina;"Fibras Sharpie x 16 Cósmicos punta fina";"Oficina > Marcadores > Indelebles, Facultad > Marcadores";;;;;;;1,284.00;;0.17;2.50;19.60;19.30;23;14307;71641159334;SI;NO;;;;;sharpie
sharpies-cosmicos-ultrafino-x-5-u;"Sharpies Cósmicos Ultrafino x 5 u";"Oficina > Marcadores > Indelebles, Facultad > Marcadores";;;;;;;402.00;;0.06;1.50;12.00;19.30;30;14304;71641155114;SI;NO;;;;;
sharpie-metalica-punta-fina-base-aceite;"Sharpie Metálica Punta Fina Base Aceite";"Oficina > Marcadores > Indelebles, Facultad > Marcadores";Color;oro;;;;;289.09;;0.02;2.00;5.50;19.30;9;13842;;SI;NO;;;;;sharpie
sharpie-metalica-punta-fina-base-aceite;;;Color;Plata;;;;;289.09;;0.02;2.00;5.50;19.30;9;13843;;;;;;;;
talonario-de-recibo-husares-1902;"Talonario de Recibo Husares 1902";"Oficina > Papeles y Formularios";;;;;;;62.40;;0.05;0.50;7.50;22.00;200;280011;7,79256E+12;SI;NO;;recibo;;;husares
talonario-de-remito-husares-1819-x-duplicado;"Talonario de Remito Husares 1819 x Duplicado";"Oficina > Papeles y Formularios";;;;;;;108.00;;0.10;0.80;15.00;11.20;110;280063;7,79256E+12;SI;NO;;;;;husares
talonario-recibo-husares-1903-alquiler;"Talonario Recibo Husares 1903 Alquiler";"Oficina > Papeles y Formularios";;;;;;;99.60;;0.07;0.50;10.00;22.00;111;280061;7,79256E+12;SI;NO;;;;;husares
talonario-recibo-husares-1820-haberes;"Talonario Recibo Husares 1820 Haberes";"Oficina > Papeles y Formularios";;;;;;;236.90;;0.19;0.80;14.20;21.00;90;280024;7,79256E+12;SI;NO;;;;;husares
talonario-pagare-husares-1900;"Talonario Pagaré Husares 1900";"Oficina > Papeles y Formularios";;;;;;;153.60;;0.10;0.50;10.50;30.00;55;280033;7,79256E+12;SI;NO;;;;;husares
talonario-vale-congreso-grande;"Talonario Vale Congreso Grande";"Oficina > Papeles y Formularios";;;;;;;79.76;;0.08;0.50;10.50;22.50;50;280023;7,79222E+12;SI;NO;;;;;congreso
set-de-geometria-para-zurdos-maped-3-piezas;"Set de Geometría Para Zurdos Maped 3 Piezas";"Escolar > Para Zurdos";;;;;;;94.81;;0.08;0.50;13.00;35.80;200;70449;;SI;NO;;;;;maped
tijera-maped-13-cms-essentials-para-zurdo;"Tijera Maped 13 cms Essentials Para Zurdo";"Escolar > Para Zurdos";Color;Rosa;;;;;70.20;;0.03;1.00;7.50;17.50;15;340142;;SI;NO;;;;;maped
tijera-maped-13-cms-essentials-para-zurdo;;;Color;Azul;;;;;70.20;;0.03;1.00;7.50;17.50;15;340142;;;;;;;;
boligrafo-stabilo-para-zurdo;"Bolígrafo Stabilo Para Zurdo";"Escolar > Para Zurdos";Color;Azul;;;;;605.00;;0.03;1.50;9.00;19.50;5;13658;;SI;NO;;zurdo;;;stabilo
boligrafo-stabilo-para-zurdo;;;Color;Verde;;;;;605.00;;0.03;1.50;9.00;19.50;7;13660;;;;;;;;
boligrafo-stabilo-para-zurdo;;;Color;Rosa;;;;;605.00;;0.03;1.50;9.00;19.50;8;13659;;;;;;;;
cutter-9-mm-maped-para-zurdos;"Cutter 9 mm Maped Para Zurdos";"Escolar > Para Zurdos";;;;;;;130.60;;0.05;2.00;7.50;18.70;50;230028;;SI;NO;;;;;maped
sacapuntas-para-zurdos-igloo-maped;"Sacapuntas Para Zurdos Igloo Maped";"Escolar > Para Zurdos";Color;Naranja;;;;;29.49;;0.01;2.00;4.00;5.00;80;330057;;SI;NO;;;;;maped
sacapuntas-para-zurdos-igloo-maped;;;Color;Rosa;;;;;29.49;;0.01;2.00;4.00;5.00;80;330057;;;;;;;;
sacapuntas-para-zurdos-igloo-maped;;;Color;Azul;;;;;29.49;;0.01;2.00;4.00;5.00;80;330057;;;;;;;;
marcadores-para-porcelana-edding-x-6-colores-frios;"Marcadores Para Porcelana Edding x 6 colores frios";"Artística > Dibujo > Marcadores, Facultad > Marcadores > Punta Pincel, Oficina > Marcadores > Punta Pincel";;;;;;;790.61;;0.06;1.50;7.30;20.70;13;13457;;SI;NO;;;;;Edding
marcadores-para-porcelana-edding-x-6u-surtidos;"Marcadores para Porcelana Edding x 6u surtidos";"Artística > Dibujo > Marcadores, Facultad > Marcadores > Punta Pincel, Oficina > Marcadores > Punta Pincel";;;;;;;790.61;;0.06;1.50;7.30;20.70;10;13455;;SI;NO;;;;;Edding
marcadores-para-porcelana-edding-calidos-x-6u;"Marcadores Para Porcelana Edding Cálidos x 6u";"Artística > Dibujo > Marcadores, Facultad > Marcadores > Punta Pincel, Oficina > Marcadores > Punta Pincel";;;;;;;790.61;;0.06;1.50;7.30;20.70;7;13456;;SI;NO;;;;;Edding
cesto-de-malla-metalica-de-excelente-calidad;"Cesto de malla metálica de excelente calidad";"Oficina > Cesto de Papel";;;;;;;390.00;;0.35;27.00;23.50;23.50;1;990337;;SI;NO;;;;;rideo
flauta-dulce-maped;"Flauta Dulce Maped";"Escolar > Varios";;;;;;;437.40;;0.11;5.00;5.00;35.00;25;990071;;SI;NO;;;;;maped
porta-credencial-x-50u-nc;"Porta Credencial x 50u.  NC";"Oficina > Otros accesorios";;;;;;;390.00;;0.36;6.00;15.00;22.00;60;101390;;SI;NO;;portacredencial;;;NC
diccionario-sinonimos-antonimos-latinbooks;"Diccionario Sinónimos/ Antónimos Latinbooks";"Escolar > Libros";;;;;;;176.00;;0.23;2.20;14.00;10.00;80;362864;;SI;NO;;diccionario;;;interbooks
diccionario-escolar-latinbooks;"Diccionario Escolar Latinbooks";"Escolar > Libros";;;;;;;176.00;;0.23;2.20;14.00;10.00;140;362862;;SI;NO;;diccionario;;;latinbooks
tiza-blanca-x-12-playcolor;"Tiza Blanca x 12 Playcolor";"Escolar > Tizas";;;;;;;30.00;;0.08;2.20;7.00;8.70;50;10076;;SI;NO;;;;;playcolor
lapices-color-x-12u-maped-bicolor;"Lápices Color x 12u Maped Bicolor";"Escolar > Lapices de Colores";;;;;;;240.00;;0.07;0.80;8.70;20.50;30;012005;;SI;NO;;bicolor;;;maped
lapices-color-x-24-u-faber-castell-bicolor;"Lápices Color x 24 u Faber Castell Bicolor";"Escolar > Lapices de Colores";;;;;;;600.07;;0.15;0.80;17.70;21.00;45;13683;7,89136E+12;SI;NO;;bicolor;;;"faber castell"
lapiz-negro-stabilo-282;"Lápiz negro Stabilo 282";"Oficina > Lápiz Negro, Escolar > Lápiz Negro";Tipo;2B;;;;;47.30;;0.01;0.70;0.70;17.30;150;11048;;SI;NO;;;;;stabilo
lapiz-negro-stabilo-282;;;Tipo;7B;;;;;47.30;;0.01;0.70;0.70;17.30;250;11053;;;;;;;;
lapiz-negro-stabilo-282;;;Tipo;4H;;;;;47.30;;0.01;0.70;0.70;17.30;200;10594;;;;;;;;
lapiz-negro-stabilo-282;;;Tipo;HB;;;;;47.30;;0.01;0.70;0.70;17.30;350;11046;;;;;;;;
cartucho-pelikan-corto-x-6u-azul;"Cartucho Pelikan corto x 6u Azul";"Oficina > Bolígrafos, Facultad > Bolígrafos, Escolar > Bolígrafos y Rollerballs";;;;;;;72.00;;0.01;0.70;4.00;5.00;300;200005;;SI;NO;;;;;pelikan
portaminas-simball-cool;"Portaminas Simball Cool";"Escolar > Portaminas y Minas";;;;;;;99.00;;0.02;1.50;1.50;13.50;100;13906;7,79818E+12;SI;NO;;;;;simball
minas-faber-castell;"Minas Faber Castell";"Escolar > Portaminas y Minas";Color;"07 2B";;;;;31.62;;0.01;1.00;7.00;7.00;150;10139;;SI;NO;;minas;;;"faber castell"
minas-faber-castell;;;Color;"05 2H";;;;;31.62;;0.01;1.00;7.00;7.00;170;10664;;;;;;;;
minas-faber-castell;;;Color;05B;;;;;31.62;;0.01;1.00;7.00;7.00;100;10661;;;;;;;;
portaminas-micro-shakeme-0-5mm;"Portaminas Micro Shakeme 0.5mm";"Escolar > Portaminas y Minas";;;;;;;44.00;;0.02;1.50;1.80;14.50;50;12554;7,798E+12;SI;NO;;;;;micro
lapices-de-color-lyra-x-12-largos-con-sacapuntas;"Lápices de color Lyra x 12 Largos con sacapuntas";"Escolar > Lapices de Colores";;;;;;;343.90;;0.09;1.50;9.00;22.80;10;11901;;SI;NO;;;;;lyra
lapices-color-lyra-x-36-con-sacapuntas;"Lápices Color Lyra x 36  con sacapuntas";"Escolar > Lapices de Colores";;;;;;;1,042.00;;0.24;2.00;13.50;22.80;3;13713;;SI;NO;;;;;lyra
lapices-de-color-lyra-x-24-largos-con-sacapuntas;"Lápices de Color Lyra x 24 Largos con sacapuntas";"Escolar > Lapices de Colores";;;;;;;687.90;;0.18;1.50;17.50;22.50;5;12784;;SI;NO;;;;;lyra
pastel-a-la-tiza-lyra-polycray-x-24-u;"Pastel a la Tiza Lyra Polycray x 24 u";"Artística > Dibujo > Tizas y Pasteles";;;;;;;1,336.00;;0.40;2.00;16.70;17.30;5;315345;4,0849E+12;SI;NO;;;;;Lyra
lapices-color-lyra-aquarell-lata-x-24;"Lápices Color Lyra Aquarell Lata x 24";"Artística > Dibujo > Lápices de Dibujo";;;;;;;2,820.00;;0.33;1.50;19.00;21.50;3;13425;;SI;NO;;;;;Lyra
lapices-de-color-lyra-aquarell-en-lata-x-36;"Lápices de color Lyra Aquarell en Lata x 36";"Artística > Dibujo > Lápices de Dibujo";;;;;;;5,250.00;4,334.00;0.56;1.50;19.00;30.50;3;13426;;SI;SI;;acuarelables;;;Lyra
lapices-de-color-aquarell-lyra-en-lata-x-72;"Lápices de color Aquarell Lyra en Lata x 72";"Artística > Dibujo > Lápices de Dibujo";;;;;;;8,746.00;;0.79;2.50;19.00;30.50;2;13427;;SI;SI;;rembrandt;;;Lyra
lapices-pastel-de-color-brunyzeel-design-lata-x-45-u;"Lápices Pastel de Color Brunyzeel Design Lata x 45 u";"Artística > Dibujo > Tizas y Pasteles, Artística > Dibujo > Lápices de Dibujo";;;;;;;6,791.00;;0.70;1.50;19.00;47.70;3;13309;;SI;SI;;;;;Bruynzeel
lapices-de-color-lyra-rembrandt-lata-x-24;"Lápices de Color Lyra Rembrandt Lata x 24";"Artística > Dibujo > Lápices de Dibujo";;;;;;;2,260.00;;0.36;1.50;19.00;21.00;3;13458;;SI;NO;;;;;Lyra
pasteles-al-oleo-mungyo-aquarell-x-12;"Pasteles al Oleo Mungyo Aquarell x 12";"Artística > Dibujo > Tizas y Pasteles";;;;;;;840.00;;0.13;1.70;12.00;13.30;5;317358;;SI;NO;;;;;Mungyo
set-de-dibujo-lyra-sketching-boceto-x-11-u;"Set de Dibujo Lyra Sketching Boceto x 11 u";"Artística > Dibujo > Lápices de Dibujo";;;;;;;1,454.00;;0.19;1.30;10.50;18.50;2;13319;;SI;NO;;;;;Lyra
lapices-de-color-lyra-aquarell-lata-x-12-u;"Lápices de Color Lyra Aquarell Lata x 12 u";"Artística > Dibujo > Lápices de Dibujo";;;;;;;1,454.00;;0.18;1.50;10.50;18.50;5;13424;;SI;NO;;acuarelable;;;Lyra
lapices-de-color-carand-ache-x-12u-acuarelables;"Lápices de Color CaranD Ache x 12u acuarelables";"Escolar > Lapices de Colores";;;;;;;876.00;;0.07;1.00;9.00;19.50;4;14095;;SI;NO;;;;;carandache
plastilina-alba-x24-barras-surtidas;"Plastilina Alba x24 Barras Surtidas";"Escolar > Plastilinas";;;;;;;140.00;;0.54;3.50;10.00;16.50;50;210010;7,79283E+12;SI;NO;;;;;alba
plastilina-x-12-maped-surtida;"Plastilina X 12 Maped Surtida";"Escolar > Plastilinas";;;;;;;75.60;;0.26;1.50;10.00;20.00;8;210013;7,79476E+12;SI;NO;;;;;maped
arcilla-para-moldear-sifap-300g;"Arcilla Para Moldear Sifap 300g";"Artística > Arcilla y Porcelana Fria";;;;;;;61.69;;0.29;1.50;7.00;12.00;400;310681;;SI;NO;;;;;Sifap
arcilla-parar-modelar-playcolor-300-grs;"Arcilla Parar Modelar Playcolor 300 grs";"Artística > Arcilla y Porcelana Fria";;;;;;;49.28;;0.30;1.70;6.00;16.00;50;312489;;SI;NO;;;;;Playcolor
porcelana-fria-500-grs-eq-arte;"Porcelana Fria 500 grs Eq Arte";"Artística > Arcilla y Porcelana Fria";;;;;;;172.38;;0.50;2.00;11.00;18.50;100;310019;;SI;NO;;;;;EQArte
cizalla-maped-compact-a4;"Cizalla Maped Compact A4";"Oficina > Tijeras y Cutters, Técnica";;;;;;;874.40;;0.18;3.00;13.50;44.00;2;100565;;SI;NO;;;;;maped
mini-microfibras-stabilo-88-x-18u;"Mini Microfibras Stabilo 88 x 18u";"Facultad > Marcadores > Microfibras, Oficina > Marcadores > Microfibras";;;;;;;1,950.00;1,089.00;0.09;1.00;12.00;15.00;9;10596;;SI;NO;;microfibras;;;stabilo
microfibras-pelikan-157-x-9u;"Microfibras Pelikan 157 x 9u";"Facultad > Marcadores > Microfibras, Oficina > Marcadores > Microfibras";;;;;;;372.00;232.20;0.08;1.50;10.00;15.50;45;13685;7,70306E+12;SI;NO;;;;;pelikan
microfibra-pelikan-157-x-12u;"Microfibra Pelikan 157 x 12u";"Facultad > Marcadores > Microfibras, Oficina > Marcadores > Microfibras, Mundo Pastel";;;;;;;432.00;342.20;0.11;1.50;16.50;20.50;6;13936;;SI;NO;;;;;
sharpies-kit-acuatico;"Sharpies Kit Acuático";"Oficina > Marcadores > Indelebles, Mundo Pastel, Escolar > Fibras\, Marcadores y Resaltadores, Facultad > Marcadores";;;;;;;2,396.47;;0.61;3.00;23.50;30.50;30;13770;71641121546;SI;NO;;;;;sharpie
ruleta-sharpie-leon-x-28;"Ruleta Sharpie León x 28";"Dia del Niño, Oficina > Marcadores > Indelebles, Facultad > Marcadores";;;;;;;2,268.00;;0.67;4.50;39.50;40.00;20;14308;71641163201;SI;NO;;;;;sharpie
ruleta-sharpie-futbol-x-28u;"Ruleta Sharpie Fútbol x 28u";"Dia del Niño, Oficina > Marcadores > Indelebles, Mundo Pastel, Facultad > Marcadores";;;;;;;2,437.50;;0.67;4.50;39.50;40.00;15;14033;71641148963;SI;NO;;;;;sharpie
ruleta-sharpie-cosmicos-x-30u;"Ruleta Sharpie Cósmicos x 30u";"Dia del Niño, Oficina > Marcadores > Indelebles, Mundo Pastel, Facultad > Marcadores";;;;;;;2,832.00;;0.58;4.50;39.50;40.00;30;14303;71641155145;SI;NO;;;;;sharpie
resaltador-stabilo-luminator-xt;"Resaltador Stabilo Luminator XT";"Facultad > Resaltadores, Oficina > Resaltadores, Escolar > Fibras\, Marcadores y Resaltadores";Color;Amarillo;;;;;184.00;154.00;0.02;2.00;2.30;13.00;40;10419;;SI;NO;;;;;stabilo
resaltador-stabilo-luminator-xt;;;Color;Verde;;;;;184.00;154.00;0.02;2.00;2.30;13.00;40;10668;;;;;;;;
resaltador-stabilo-luminator-xt;;;Color;Naranja;;;;;184.00;154.00;0.02;2.00;2.30;13.00;40;10671;;;;;;;;
resaltador-stabilo-luminator-xt;;;Color;Rosa;;;;;184.00;154.00;0.02;2.00;2.30;13.00;40;10669;;;;;;;;
resaltador-stabilo-luminator-xt;;;Color;Rojo;;;;;184.00;154.00;0.02;2.00;2.30;13.00;40;10670;;;;;;;;
resaltador-stabilo-luminator-xt;;;Color;Azul;;;;;184.00;154.00;0.02;2.00;2.30;13.00;40;10667;;;;;;;;
lapices-de-madera-stabilo-3-en-1;"Lápices de Madera Stabilo 3 en 1";"Escolar > Lapices de Colores";;;;;;;3,750.00;3,477.00;0.37;3.00;17.50;36.50;3;14007;4,00638E+12;SI;SI;;;;;stabilo
pistola-encoladora-suprabond-profesional;"Pistola Encoladora Suprabond Profesional";"Oficina > Adhesivos";;;;;;;2,108.92;1,908.92;0.56;6.70;18.50;25.00;1;317882;7,7933E+12;SI;NO;;"pistola encoladora";;;suprabond
rotuladores-edding-1200-multicolor-en-lata-metalica-x-20u;"Rotuladores Edding 1200 Multicolor en Lata Metálica x 20u";"Facultad > Marcadores > Microfibras, Oficina > Marcadores > Microfibras";;;;;;;1,782.36;;0.34;1.50;17.70;23.50;1;13448;4,00476E+12;SI;NO;;;;;
acuarelas-koh-i-noor-x-12;"Acuarelas Koh-i-noor x 12";"Artística > Pintura > Acuarelas, Escolar > Acuarelas  Témperas y Pinceles";;;;;;;1,370.00;1,150.00;0.27;2.00;10.00;23.00;4;316659;8,59354E+12;SI;NO;;;;;Kohinoor
acuarelas-koh-i-noor-mona-lisa-x-12u;"Acuarelas Koh-i-noor Mona Lisa x 12u";"Artística > Pintura > Acuarelas, Escolar > Acuarelas  Témperas y Pinceles";;;;;;;390.00;;0.16;1.70;9.50;24.50;2;316657;8,59354E+12;SI;NO;;acuarela;;;Kohinoor
acuarela-giotto-x-12-pincel;"Acuarela Giotto x 12 + Pincel";"Artística > Pintura > Acuarelas, Escolar > Acuarelas  Témperas y Pinceles";;;;;;;210.00;150.00;0.16;1.00;10.20;26.00;20;317836;8,00083E+12;SI;NO;;;;;Giotto
acuarela-giotto-x-24-colores-pincel;"Acuarela Giotto x 24 colores + Pincel";"Artística > Pintura > Acuarelas, Escolar > Acuarelas  Témperas y Pinceles";;;;;;;350.00;310.00;0.28;1.00;17.50;24.50;8;317738;8,00083E+12;SI;NO;;acuarela;;;Giotto
acuarela-rebhan-x-36-colores;"Acuarela Rebhan x 36 Colores";"Artística > Pintura > Acuarelas, Escolar > Acuarelas  Témperas y Pinceles";;;;;;;330.00;;0.23;1.50;14.00;22.50;0;317899;;SI;NO;;;;;Rebhan
boligrafos-bic-cristal-fashion-x-4-u;"Bolígrafos Bic Cristal Fashion x 4 u";"Oficina > Bolígrafos, Facultad > Bolígrafos, Escolar > Bolígrafos y Rollerballs";;;;;;;109.00;96.62;0.03;1.00;7.60;20.00;120;13573;70330200326;SI;NO;;;;;bic
pasteles-suaves-koh-i-noor-toison-x-12;"Pasteles Suaves Koh-i-noor Toison x 12";"Artística > Dibujo > Tizas y Pasteles";;;;;;;955.00;883.00;0.16;2.50;10.80;21.50;3;317858;8,59354E+12;SI;NO;;"toison, pastel";;;Kohinoor
acuarela-mungyo-profesional-x-48u;"Acuarela Mungyo Profesional x 48u";"Artística > Pintura > Acuarelas";;;;;;;6,570.00;5,450.00;0.54;2.50;11.50;22.50;1;317365;8,80482E+12;SI;SI;;;;;Mungyo
acuarela-pelikan-735-x-24-colores;"Acuarela Pelikan 735 x 24 colores";"Artística > Pintura > Acuarelas, Escolar > Acuarelas  Témperas y Pinceles";;;;;;;3,846.00;2,409.00;0.45;3.50;10.80;26.50;1;310527;4,0127E+12;SI;NO;;;;;Pelikan
pasteles-al-oleo-pelikan-x-12-u;"Pasteles al Oleo Pelikan x 12 u";"Artística > Dibujo > Tizas y Pasteles, Escolar > Crayones";;;;;;;205.32;;0.18;2.00;10.00;19.30;6;316699;4,0127E+12;SI;NO;;;;;Pelikan
pastel-al-oleo-mungyo-x-12-colores-metalicos;"Pastel Al Oleo Mungyo X 12 Colores Metálicos";"Artística > Dibujo > Tizas y Pasteles";;;;;;;380.00;;0.13;2.00;8.50;16.00;5;317367;8,80482E+12;SI;NO;;;;;Mungyo
organizador-de-acrilico;"Organizador de Acrílico";"Facultad > Organizador Escritorio, Oficina > Organizador de Escritorio";;;;;;;2,100.00;1,800.00;1.00;18.70;15.00;24.00;0;101863;7,4443E+12;SI;NO;;;;;
pasteles-eureka-x-12-colores;"Pasteles Eureka x 12 colores";"Artística > Dibujo > Tizas y Pasteles";;;;;;;173.30;;0.11;1.50;8.50;12.50;6;314372;;SI;NO;;;;;Eureka
pastel-suaves-koh-i-noor-toison-x-12u;"Pastel Suaves Koh-i-noor Toison x 12u";"Artística > Dibujo > Tizas y Pasteles";;;;;;;1,356.00;;0.23;2.50;10.50;21.00;7;317862;;SI;NO;;toison;;;Kohinoor
acrilico-eterna-50-ml;"Acrílico Eterna 50 ML";"Artística > Pintura > Acrílicos";Color;"amarillo bebe";;;;;54.50;;0.08;9.00;3.40;3.40;45;312049;;SI;NO;;;;;Eterna
acrilico-eterna-50-ml;;;Color;"amarillo cadmio";;;;;54.50;;0.08;9.00;3.50;3.40;60;312056;;;;;;;;
acrilico-eterna-50-ml;;;Color;"amarillo dorado";;;;;54.50;;0.08;9.00;3.40;3.40;60;312057;;;;;;;;
acrilico-eterna-50-ml;;;Color;"amarillo fluo";;;;;92.65;;0.08;9.00;3.40;3.40;40;311963;;;;;;;;
acrilico-eterna-50-ml;;;Color;"amarillo limon";;;;;54.50;;0.08;9.00;3.40;3.40;35;312053;;;;;;;;
acrilico-eterna-50-ml;;;Color;"amarillo medio";;;;;54.50;;0.08;9.00;3.40;3.40;60;312054;;;;;;;;
acrilico-eterna-50-ml;;;Color;anaranjado;;;;;54.50;;0.08;9.00;3.40;3.40;30;312059;;;;;;;;
acrilico-eterna-50-ml;;;Color;arcilla;;;;;54.50;;0.08;9.00;3.40;3.40;45;312050;;;;;;;;
acrilico-eterna-50-ml;;;Color;arrayan;;;;;54.50;;0.08;9.00;3.40;3.40;50;312058;;;;;;;;
acrilico-eterna-50-ml;;;Color;"azul cobalto";;;;;54.50;;0.08;9.00;3.40;3.40;70;312032;;;;;;;;
acrilico-eterna-50-ml;;;Color;"azul prusia";;;;;54.50;;0.08;9.00;3.40;3.40;20;312039;;;;;;;;
acrilico-eterna-50-ml;;;Color;"azul perlado";;;;;87.20;;0.08;9.00;3.40;3.40;10;311960;;;;;;;;
